id,scraped_at,source_name,stratum,current_tags,headline,gate_label,ticker_label,role,notes
8f641115-e972-445b-a619-23b49d77700b,2026-05-22,Hindu Business Line,A_high_volume,BANKINDIA;CENTRALBK,Central Bank of India offer-for-sale over-subscribed 2.35 times,,,,
2c2e9681-b283-4aa3-aeb5-5498c2365c63,2026-05-23,Daily Excelsior,A_high_volume,BANKINDIA;CENTRALBK,Central Bank of India organizes Mega Retail Credit Outreach camp,,,,
6cfe91db-347b-42e8-8f12-5931865780bb,2026-05-22,Zee News,A_high_volume,BANKINDIA;CENTRALBK,Govt to sell 8% stake in Central Bank of India; OFS opens today - Zee News,,,,
d61126c2-7e58-4a7c-bb05-27c0f99bfa89,2026-06-09,Business Standard,A_high_volume,BANKINDIA;CENTRALBK,Central Bank of India gains for third straight session - Business Standard,,,,
423eb81d-253b-4693-9f8e-1db8a8939603,2026-05-25,Deccan Herald,A_high_volume,RITES,"Content creator booked for trespassing, filming funeral rites at Tower of Silence in Mumbai - Deccan Herald",,,,
98baa1c1-1fc3-4898-b53e-9200cc0d8364,2026-05-18,The Hindu,A_high_volume,RITES,"Jailed MP Rashid granted bail, will attend final rites of deceased father: AIP",,,,
1802670f-9e39-4d42-a7a3-1f75a238d05c,2026-05-19,Hindu Business Line,A_high_volume,AGRITECH;BEL;DHANUKA;EUREKAFORB;RITES;ZYDUSLIFE,"Q4 Results Today Highlights: BEL, Dhanuka Agritech & RITES, Zydus Lifesciences, Eureka Forbes, Zee",,,,
d352a3a5-650d-452e-850d-19da90a562d2,2026-05-19,Hindu Business Line,A_high_volume,BASF;BEL;BPCL;HATSUN;IOC;JSWCEMENT;MANKIND;RITES;TRIDENT;ZYDUSLIFE;ZYDUSWELL,"Q4 Results Today Live: BEL, BPCL, Bosch, Mankind Pharma, Zydus Lifesciences, Zee, Hatsun Agro, RITES, BASF India, Trident to announce Q4 results, IOC, JSW Cement, Apollo Micro, Zydus Wellness shares in focus",,,,
efe30713-5488-48c6-b87e-9f327cc29c92,2026-06-04,NENews Online,A_high_volume,RITES,Assam Career 2026 : RITES Guwahati Recruitment [ICTE post],,,,
984114f9-74fd-43d3-8389-d267495fc2bb,2026-05-20,Tribune India,A_high_volume,RITES,"Muslims, Sikhs participate in last rites of Kashmiri Pandit woman in Pulwama - The Tribune",,,,
cf4fcec3-3017-4458-8f91-969f4ae7b8fd,2026-05-19,Hindu Business Line,A_high_volume,AGRITECH;BEL;BPCL;DHANUKA;EUREKAFORB;HATSUN;MANKIND;RITES;TRIDENT;ZYDUSLIFE,"Q4 Results Today Live: Dhanuka Agritech & RITES Q4 profit up, Zydus Lifesciences con. profit rises, Eureka Forbes profit flat, BEL, BPCL, Bosch, Mankind Pharma, Zee, Hatsun Agro, Trident to announce Q4 results",,,,
1bf8b63c-9621-4d8d-807c-51b6cbca1d47,2026-05-24,Times Now,A_high_volume,RITES,Bhopal News Live: Twisha Sharma's Family Performs Last Rites At Bhadbhada Cremation Ground,,,,
a01133de-f8d8-418d-85f4-0dfe8cfcee6b,2026-05-27,Business Standard,A_high_volume,CRISIL;RITES,RITES signs MoU with CRISIL - Business Standard,,,,
d013e22d-c223-4479-8d73-84f10460f407,2026-05-20,LiveLaw,A_high_volume,RITES,Hindu Woman Married Under Muslim Rites Entitled To Interim Maintenance Till Marriage Declared Void:... - Live Law,,,,
189c2fc7-a3ee-4b38-a322-34f2b9cc908c,2026-05-24,Times Now,A_high_volume,RITES,Bhopal News Live: Twisha Sharma's Last Rites To Be Held in Bhopal at 5 PM Today,,,,
622a102a-5241-4eb1-bbe2-6c1f1806dc6d,2026-05-22,Hindu Business Line,A_high_volume,EICHERMOT;FORTIS;HINDALCO;NAUKRI;SUNPHARMA,"Q4 Results Today Live: Sun Pharma, Shilpa Medicar, Info Edge, Eicher Motors, Colgate profit up, Hindalco, Torrent Pharma profit down; NTPC Green, Fortis Healthcare to announce Q4 results",,,,
50468587-6084-4dd4-9f34-c2389c380f6e,2026-05-19,Hindu Business Line,A_high_volume,EICHERMOT;JSWCEMENT;NATCOPHARM;VASCONEQ,"Stocks to Watch, May 19: Adani Group stocks, JSW Cement, Eicher Motors, Vascon Engineers, Captain Polyplast, Natco Pharma",,,,
641f277e-4984-4833-b71a-2754db924567,2026-05-18,Business Standard,A_high_volume,EICHERMOT,"Royal Enfield plans Rs 2,500 cr greenfield manufacturing facility at Tada, Andhra Pradesh - Business Standard",,,,
778e6e3b-4a6e-4445-a4d9-ee93d272fcf9,2026-05-22,Hindu Business Line,A_high_volume,EICHERMOT;FORTIS;HINDALCO;NAUKRI;SHILPAMED;SUNPHARMA,"Q4 Results Today Live: Sun Pharma Q4 con. profit down q-o-q, Shilpa Medicare & Info Edge profit up, Hindalco, Eicher Motors, Torrent Pharma, NTPC Green, Fortis Healthcare, Colgate to announce Q4 results",,,,
596c1c27-238a-41ac-99de-6c75cf9cffd6,2026-06-01,Hindu Business Line,A_high_volume,EICHERMOT,"Royal Enfield sales up 15% in May at 1,03,231 units",,,,
28c5df50-4707-48fc-ac3f-48ccfd1b202d,2026-05-31,Times Now,A_high_volume,EICHERMOT,Royal Enfield 650 Bikes Ranked By Price: Cheapest To Most Expensive,,,,
54d66106-1ce1-48b1-b135-d1ad8b924a4c,2026-05-28,Times Now,A_high_volume,EICHERMOT,"Royal Enfield Goan Classic 350 Arrives in Malaysia, Priced Equivalent to Rs 6.06 Lakh",,,,
381cdc81-c436-4ff9-86e3-eb5bdb3fa03b,2026-05-21,Times Now,A_high_volume,EICHERMOT,"Royal Enfield Bullet 350 - Price, Mileage And 5 Things To Know Before Buying",,,,
b22b7fc2-8a70-40a4-9bb7-f2e19e992732,2026-05-25,Times Now,A_high_volume,EICHERMOT,TVS Ronin Vs Royal Enfield Hunter 350 - Which Is Better For Daily Use?,,,,
a4b53e25-bf2e-4f25-aab5-3917c8b8250c,2026-05-21,Economic Times,A_high_volume,EICHERMOT,"Eicher Motors forays into financial services with Volvo Group, board approves Rs 750-cr investment - The Economic Times",,,,
e0cffbde-c1be-4fdc-8da6-9b2e8152b269,2026-05-20,Economic Times,A_high_volume,BPCL,"BPCL shares fall 2% despite 28% jump Q4 net profit to Rs ,5625 crore - The Economic Times",,,,
30675436-3286-495e-94ab-ed2109371ed2,2026-05-29,Economic Times,A_high_volume,BPCL;IOC,"Govt directs IOC, BPCL, HPCL to expand LPG storage amid supply disruptions - ET Auto",,,,
ca421e3d-a2c0-4bab-a17a-55fa718e8832,2026-05-27,Hindu Business Line,A_high_volume,BPCL,Suresh Gopi reviews BPCL pipeline project in western Tamil Nadu,,,,
e05becf1-5116-44c2-b6fd-9e48956a4ef2,2026-06-07,Deccan Chronicle,A_high_volume,BPCL,BPCL Maintains Fuel Supply as Odisha Diesel Sales Jump 9.7%,,,,
740b94c0-18d8-483a-bcde-ffbd199cfd4e,2026-05-20,Hindu Business Line,A_high_volume,BPCL,BPCL shares swing after Q4 earnings beat,,,,
6babc659-8001-4299-8d25-0792a12547a4,2026-05-19,Hindu Business Line,A_high_volume,BPCL,"BPCL Q4 net profit up 28% at ₹5,625 crore despite impairment loss",,,,
4c379efe-97c9-4aff-9400-635f1dbe327c,2026-06-01,NENews Online,A_high_volume,BPCL,Bharat Petroleum Recruitment 2026 : Apply for 55 vacancies,,,,
a3926204-a756-478f-b8d4-1578d904c4cc,2026-05-19,News18,A_high_volume,BPCL,Bharat Petroleum Says It Is Reviewing Oil Imports Daily Amid Surge In Spot Buying Due To Iran Crisis - News18,,,,
71fc0385-5216-4fd8-919a-d0690d0d5c36,2026-05-29,Economic Times,A_high_volume,BPCL;IOC,"Govt directs IOC, BPCL, HPCL to expand LPG storage amid supply disruptions - ETEnergyworld.com",,,,
cc5e0f10-d347-47ef-8a46-146be8055ee7,2026-05-28,Hindu Business Line,A_high_volume,COASTCORP,Environment ministry likely to allow storage of more petroleum products in coastal regulation zones,,,,
adf53cea-ae71-48ce-bbb4-84b46f4650c5,2026-06-07,Times of India,A_high_volume,COASTCORP,Albania’s luxury coastal plan linked to Trump sparks storm - why are people protesting?,,,,
a0531c32-5e71-43be-85aa-97abe5cba644,2026-05-29,The Hindu,A_high_volume,COASTCORP,Fishermen raise coastal infrastructure issues at grievance meeting in Nagercoil,,,,
ca9a78d9-d01c-420d-95a8-1e939406aa0e,2026-05-29,New Indian Express,A_high_volume,COASTCORP,MoEFCC set to lift ban on hazardous chemicals in coastal areas - The New Indian Express,,,,
bbc1294e-e524-4afd-887f-6872fd8a43b7,2026-05-23,Deccan Herald,A_high_volume,COASTCORP,"Iran says Hormuz mechanism should be agreed with coastal states, not US - Deccan Herald",,,,
3871c6a4-9ef5-4728-81d6-3ea10b6daa2d,2026-06-07,Deccan Herald,A_high_volume,COASTCORP,Monsoon covers entire Karnataka as IMD issues red alert for coastal districts - Deccan Herald,,,,
c1524b71-6a11-4a01-8637-469ee2393a8c,2026-05-19,The Hindu,A_high_volume,COASTCORP,"Citizens continue protests against proposed felling of 45,000 mangrove trees in Mumbai for Coastal Road project",,,,
20205998-5514-4c7a-a0e9-2018a6f2ba43,2026-05-31,The Better India,A_high_volume,COASTCORP,"Skip the Crowds & Visit These Coastal Villages With Turtle Nests, Old Forts & Fishing Harbours",,,,
ee68401e-db66-463b-82e9-764ada48d895,2026-06-05,The Hindu,A_high_volume,COASTCORP,BJD criticised Centre for alleged delay in approval of Odisha Coastal Highway Project,,,,
e055314a-1581-4850-bc36-e3248a69fe34,2026-06-04,Orissa Post,A_high_volume,COASTCORP,BJD objects to exclusion of Bhadrak-Balasore region from Coastal Highway project,,,,
db483eb7-aa0e-45e4-ba7e-295a4711dbd2,2026-06-05,Bangalore Mirror,A_high_volume,COASTCORP,World Environment Day: 110 islands shrink as climate change erodes coastal lifelines - Bangalore Mirror,,,,
d27e223c-c930-4902-92b9-c3885a57fd42,2026-05-26,Entrackr,A_high_volume,SWIGGY,Your 1-star review is useless: Swiggy is showing you the same restaurant under 5 different names - Entrackr,,,,
c5db7ae4-1cc3-4207-b9ec-602d067bbc21,2026-05-21,Hindu Business Line,A_high_volume,SWIGGY,Swiggy unable to pass resolution tied to Indian-owned company status,,,,
c9c98b04-d892-47b2-be01-a46e3e85b329,2026-05-23,Business Standard,A_high_volume,SWIGGY,Swiggy's IOCC setback may delay Instamart's next expansion phase - Business Standard,,,,
d1b9f15c-8fec-46c3-a6e6-9004011b27bd,2026-05-08,Economic Times,A_high_volume,SWIGGY,"Swiggy Q4 Results: Loss narrows to Rs 800 crore, revenue surges 45% YoY - The Economic Times",,,,
f3349495-3caf-45d9-9beb-9277d6a0bf09,2026-05-18,The Ken,A_high_volume,MEESHO;SWIGGY,"Contrarian billionaire behind Vijay Sales, Swiggy fights to stay relevant, Meesho gets a reality check, and more - The Ken",,,,
52efce0d-4daa-4460-bd6c-b49912747ce9,2026-05-20,Financial Express,A_high_volume,SWIGGY,Swiggy vs Eternal: How the 4% fuel hike can lead to a Rs 100-crore EBITDA squeeze - financialexpress.com,,,,
da101c8c-9c04-43fc-9c45-2603ed097fd2,2026-05-26,Economic Times,A_high_volume,SWIGGY,Swiggy’s Toing plays up lowest price promise in maiden digital campaign - ET BrandEquity,,,,
51ef5c10-addf-41e1-8842-60f370bac458,2026-06-07,Economic Times,A_high_volume,SWIGGY,Swiggy among 9 largecap stocks with up to 45% upside potential. Do you own any? - The Economic Times,,,,
b9a9f9b7-7d58-468d-aae7-050a9ffff4bd,2026-05-22,YourStory,A_high_volume,SWIGGY,Swiggy fails to secure requisite shareholder approval for altering AoA to become Indian-owned entity,,,,
0c00b829-8fa6-4b1c-9d06-dd5e3a45464e,2026-05-21,Deccan Chronicle,A_high_volume,SWIGGY,"Consumer Commission Issues NBWs Against Swiggy CEO, Top Officials",,,,
984d3a86-ad6c-48a6-be91-01f02aedb2b7,2026-05-29,Deccan Chronicle,A_high_volume,RELIANCE,SC Quashes Order Asking Reliance Industries to Pay Rs 447 Crore,,,,
acb960fe-6fe2-4bdc-8d60-b1cad348df60,2026-05-28,Hindu Business Line,A_high_volume,RELIANCE,RIL secures $1.73 billion in global financing amid market turbulence in FY26,,,,
dd9ccedf-0fdc-4eae-9e16-baa3d01bbd6b,2026-05-28,LiveMint,A_high_volume,RELIANCE,Mukesh Ambani draws no salary for sixth straight year; check out RIL chairman's dividend earnings - Mint,,,,
dfe06e08-334e-4a3c-b836-15d73f947d02,2026-05-28,Hindu Business Line,A_high_volume,RELIANCE,RIL flags margin pressure and global uncertainty for O2C business in FY27,,,,
cd7af345-cc5e-424c-b32b-93c150886401,2026-05-28,Financial Express,A_high_volume,RELIANCE,"Outlook for FY27 remains extremely vulnerable to geopolitical risks , says RIL - financialexpress.com",,,,
6f672ef6-c14b-4795-9891-5e8caf37a231,2026-05-28,Hindu Business Line,A_high_volume,RELIANCE,"Reliance Industries to hold 49th AGM on June 19, June 5 fixed as record date for dividend",,,,
0a00b5d5-34ef-4f13-a785-bd1b0242b054,2026-06-04,Financial Express,A_high_volume,RELIANCE,RIL shares turn ex-dividend today: Are you eligible for the Rs 6 dividend payout? - financialexpress.com,,,,
72e2fd1e-1013-4eca-9728-804b9b28dccf,2026-05-20,Tribune India,A_high_volume,RELIANCE,"Krishna-Godavari basin gas migration dispute: RIL, two firms tell SC they will write to Centre for mediation - The Tribune",,,,
1a69d48b-09a0-4ea3-b9a0-c78c57356e76,2026-05-20,Hindu Business Line,A_high_volume,RELIANCE,Lower Russian purchases by RIL & Nayara pulls down India’s crude oil imports in April: CREA,,,,
17148e34-f528-47d6-ae62-ffe1a1f97686,2026-05-29,The Hindu,A_high_volume,RELIANCE,Supreme Court sets aside order directing Reliance Industries to disgorge ₹447 crore,,,,
f06612cd-9f5a-49e6-8fc4-d3052c258fd6,2026-05-25,Hindu Business Line,A_high_volume,KOTAKBANK,"Premium spending is soaring, while mass consumption stays uneven: Kotak MF report",,,,
caa2fc91-3fc6-4782-af92-64a38ca88eac,2026-05-19,Economic Times,A_high_volume,KOTAKBANK,Kotak warns of massive fuel under-recoveries despite recent ₹3/litre price hike - ET Auto,,,,
87cb87a2-21d6-42ed-a6c7-245593948a9b,2026-05-13,Forbes India Startups,A_high_volume,KOTAKBANK,Kotak league RuPay credit card: Right for you? - Forbes India,,,,
8ebd1ccb-1391-4dec-9d30-cab817160763,2026-05-31,LiveLaw,A_high_volume,KOTAKBANK,Legal Manager (Loan Against Property) Vacancy At Kotak Mahindra Bank Limited [Delhi; Apply Now] - Live Law,,,,
ba75236b-0cf9-4d42-9b4e-33f5a99ccca9,2026-06-03,Business Standard,A_high_volume,KOTAKBANK,Kotak Alternate Asset Managers closes $1 billion real estate fund - Business Standard,,,,
afb77f41-5643-414d-95a4-2e650f7e4b76,2026-05-12,Business Today,A_high_volume,KOTAKBANK,"'Get ready for tough times': Uday Kotak's warning as Iran conflict impacts India, triggers WFH warning",,,,
c3fb2896-f2a1-4d36-9e78-f5d4b7e7380b,2026-06-09,Economic Times,A_high_volume,KOTAKBANK,"Stocks to buy in 2026 for long term: Kotak Bank, Titan among 5 stocks that could give 10-20% return - The Economic Times",,,,
8ddeaf24-3291-4dbd-9657-0fd75b8f1466,2026-06-02,Hindu Business Line,A_high_volume,KOTAKBANK,"Auto demand to remain steady, margins may come under pressure in H1 FY27: Kotak",,,,
40f0987b-e0db-46e6-8628-fa57bb9eddbc,2026-06-08,Indian Express,A_high_volume,KOTAKBANK,‘Excited to see Sooryavanshi join the team’: India batting coach Sitanshu Kotak - The Indian Express,,,,
2b7efa98-b18e-44f4-96cf-1e252fdd0789,2026-06-01,Financial Express,A_high_volume,KOTAKBANK,Kotak gets over 500 ECLGS 5.0 applications; sees demand erosion from West Asia conflict - financialexpress.com,,,,
36d136d4-d23e-43df-8ec1-298f76366105,2026-05-19,Financial Express,A_high_volume,KOTAKBANK,Fuel price hike insufficient – needs to be higher by Rs 13-17 a litre says Kotak - financialexpress.com,,,,
135986cd-e601-4671-b588-0c7260b20be9,2026-05-18,Siasat,A_high_volume,CUMMINSIND,"Kishan, Cummins shine to take SRH into play-offs with five-wicket win over CSK",,,,
0b801e04-eb5b-4a44-a0ac-2d734c6593b8,2026-05-18,Times Now,A_high_volume,CUMMINSIND,CSK vs SRH Live Score IPL 2026: Chennai Post 180 In Must-Win Clash; Pat Cummins Takes 3-For,,,,
8a8bda3d-39ef-4e6b-a90c-9e1d8e8f5b22,2026-06-03,Deccan Chronicle,A_high_volume,CUMMINSIND,"Cummins Hints At Skipping IPL Next Year As Australia Gear Up For Ashes, WC2027",,,,
c263dd03-809a-4211-82f9-b17d596f427e,2026-05-23,Deccan Chronicle,A_high_volume,CUMMINSIND,Learned a Lot from Them: Cummins Hails SRH Bowlers After RCB Win,,,,
b9707f43-a7a0-4048-9acb-89c785d536ca,2026-05-18,ABP Live,A_high_volume,CUMMINSIND,WATCH: Pat Cummins 'Baffled' Reaction To Ruturaj Gaikwad's Decision To Bat; Abhishek Agrees,,,,
49d08772-9d68-4e36-9583-05c4d4d10d69,2026-05-28,Hindu Business Line,A_high_volume,ALKEM;APARINDS;ASHOKLEY;BATAINDIA;BDL;CUMMINSIND;FINCABLES;GILLETTE;GRAPHITE;JSWHL;LEMONTREE;TVSSRICHAK,"Q4 Results Today Live: Bata India Q4 profit tumbles, Ashok Leyland, Alkem Lab, Apar, BDL, Finolex Cables, Graphite India, JSW Holdings, Lemon Tree Hotels to announce Q4 results, Cummins India, TVS Srichakra, Ramco, Gillette India profit rise",,,,
f4bfc9ad-4557-4eac-b6aa-dfa18ec9c731,2026-05-18,Times Now,A_high_volume,CUMMINSIND,CSK vs SRH Live Score IPL 2026: Pat Cummins Ends Kartik Sharma's Blitz,,,,
f4c457ef-b112-4e06-8b65-2332ef3cf8e7,2026-05-18,Deccan Herald,A_high_volume,CUMMINSIND,"Kishan, Cummins shine to take SRH into play-offs with five-wicket win over CSK - Deccan Herald",,,,
913cdbe1-5094-4299-8ec0-4f4c78ada72b,2026-05-27,Hindu Business Line,A_high_volume,BATAINDIA;CELLO;CUMMINSIND;GILLETTE;GMRAIRPORT;PCJEWELLER;PWL;TVSSRICHAK,"Q4 Results Today Live: Cummins India, TVS Srichakra, Ramco & Gillette India Q4 profit rise, Physicswallah, GMR Airports, Bata, PC Jeweller, Cello to announce Q4 results",,,,
98e3d222-d0f9-4fff-ba8a-e707da708dd4,2026-05-23,Deccan Chronicle,A_high_volume,CUMMINSIND,"Credit to Support Staff, Cummins: Ishan after SRH Win",,,,
a03c717c-2c11-4e78-9fd0-1bdc3d75b00d,2026-05-27,Business Standard,A_high_volume,COALINDIA;IRCTC;ONGC;PWL;SIEMENS,"Stocks to Watch today: Coal India, PhysicsWallah, ONGC, Siemens, Irctc - Business Standard",,,,
67ad9492-c69e-4627-a31c-eddcd8f4a7c5,2026-05-19,Forbes India Startups,A_high_volume,PWL,How PhysicsWallah has built a business by swimming against the tide - Forbes India,,,,
ac7225c1-c75d-4a36-9f98-c4e35cf736ec,2026-05-28,Hindu Business Line,A_high_volume,PWL,"Physicswallah narrows loss in Q4, revenue jumps y-o-y",,,,
75b21ba0-15ec-4b12-b5a8-ec7f782f4f3d,2026-06-04,Inc42,A_high_volume,PWL,PhysicsWallah Reverses Course On Student Lending; Shares Surge Nearly 18%,,,,
41a0a585-923e-43a8-ac34-c9bd319fa18b,2026-06-04,Business Today,A_high_volume,PWL,"PhysicsWallah shares jump 18% as ed-tech co revamps lending strategy, ties up with NBFCs",,,,
1dd20031-e773-49c5-8844-ae19deb7e5a0,2026-05-27,Entrackr,A_high_volume,PWL,PhysicsWallah revenue jumps 50% to Rs 919 Cr in Q4 FY26 - Entrackr,,,,
d4555823-2025-4056-b8d7-10c08e712030,2026-05-28,Indian Startup News,A_high_volume,PWL,Alakh Pandey's PhysicsWallah invests Rs 120 crore in NBFC arm FinZ Finance - Indian Startup News,,,,
4d96aecb-017a-4912-ae82-a6b29d0a6ac2,2026-06-04,Business Standard,A_high_volume,PWL,"PhysicsWallah to exit student financing biz, ties up with NBFCs instead - Business Standard",,,,
dc2b4ff6-a575-42bd-a530-071669d3275b,2026-06-03,Tribune India,A_high_volume,PWL,"PhysicsWallah, McAfee India fined for digital manipulation, deceptive user interface - The Tribune",,,,
5a561d86-3229-47d7-9b51-d2f813a19d68,2026-05-27,Hindu Business Line,A_high_volume,BATAINDIA;CELLO;CUMMINSIND;EIDPARRY;GILLETTE;GMRAIRPORT;IRCTC;MARKSANS;ONGC;PCJEWELLER;PWL,"Q4 Results Today Live: Gillette, Physicswallah, Cummins India, GMR Airports, Bata, PC Jeweller, Cello to announce Q4 results, ONGC, EID Parry, Marksans Pharma, Brainbees, IRCTC shares down, JK Tyre soars",,,,
e4ac0cd5-f04a-480b-a780-e8b52fed1a9e,2026-05-27,Hindu Business Line,A_high_volume,COALINDIA;ONGC,"Sensex today | Stock Market Live: Sensex gains 100 pts, Nifty above 24,000; Coal India falls 5%; ONGC shares dips 4%",,,,
795af279-d216-4ecd-9f04-dfb4cea92372,2026-05-26,Hindu Business Line,A_high_volume,AIAENG;EIDPARRY;FLUOROCHEM;GUJGASLTD;IRCTC;MARKSANS;ONGC;SUMICHEM,"Q4 Results Today Live: EID Parry posts Q4 loss, Marksans Pharma & Astra Microwave profit up, AIA Engineering profit down, ONGC, Brainbees, JK Tyre, GIC, IRCTC, Gujarat Fluorochemicals, Gujarat Gas, Sumitomo Chemical to announce Q4 results",,,,
aeb077c5-1ea8-4fd0-9aac-4a7ef3352627,2026-05-25,Hindu Business Line,A_high_volume,ONGC,ONGC on-boards BP subsidiary as technical services provider to enhance production from western offshore,,,,
fbe255cc-102d-4949-9524-3954a99b2bf8,2026-05-27,Hindu Business Line,A_high_volume,ONGC,"Sensex today | Stock Market Live: Sensex rises 100 pts, Nifty near 24,000; ONGC drops 4%",,,,
abff8297-62e6-46c6-86c2-9db2315a06d2,2026-05-26,Business Standard,A_high_volume,IRCTC;ONGC;SIEMENS,"Q4 results: IRCTC, ONGC, Siemens, AstraZeneca, JK Tyre, 273 more on May 26 - Business Standard",,,,
2d0c803d-e3f1-47af-aec0-6e442cabd6f9,2026-05-23,Business Standard,A_high_volume,ONGC,Ladakh gets clean energy boost as ONGC geothermal project pact extended - Business Standard,,,,
4fcba444-a15e-42f0-844c-8da40e2cc858,2026-06-03,Deccan Chronicle,A_high_volume,ONGC,"AP CM Promises Full Support To ONGC in Energy Security, Industrial Growth",,,,
7cf8e0c6-faa0-47b5-8198-e119d55c7c9f,2026-05-26,Hindu Business Line,A_high_volume,AJMERA;EIDPARRY;FLUOROCHEM;GUJGASLTD;IRCTC;NBCC;ONGC;SHRIRAMPPS;SUMICHEM;SUZLON;YATHARTH,"Q4 Results Today Live: ONGC, EID Parry, Brainbees, JK Tyre, GIC, IRCTC, Gujarat Fluorochemicals, AIA Eng, Gujarat Gas, Sumitomo Chemical to announce Q4 results, Shriram Properties, Suzlon, NBCC, Yatharth Hospital, Ajmera Realty shares in focus",,,,
ad5b8620-4c79-45d5-93a7-2d9285f4c1f1,2026-05-27,Hindu Business Line,A_high_volume,ONGC,"ONGC Q4 results: Net profit jumps 53% to ₹13,678 crore on higher crude oil prices",,,,
05684373-1dd0-42fd-8885-7b15b09d2ceb,2026-05-26,Hindu Business Line,A_high_volume,EIDPARRY;FLUOROCHEM;GUJGASLTD;IRCTC;ONGC;SUMICHEM,"Q4 Results Today Live: Astra Microwave Q4 profit up, ONGC, EID Parry, Brainbees, JK Tyre, GIC, IRCTC, Gujarat Fluorochemicals, AIA Eng, Gujarat Gas, Sumitomo Chemical to announce Q4 results",,,,
fa3330c9-3795-4ae6-9164-30b52e407cf9,2026-05-26,Know Startup,A_high_volume,PAYTM,Paytm Invests Rs 100 Crore in European Subsidiary After Turning Profitable for First Time in FY26,,,,
126f4dc4-2c04-445c-92d4-670869a7ff1b,2026-05-22,Inc42,A_high_volume,PAYTM,Elevation Capital Offloads Paytm Shares Worth ₹630 Cr,,,,
7a2d81a8-7dcd-4426-b5f7-dfcd5fcbdaf6,2026-05-18,Indian Startup News,A_high_volume,PAYTM,Paytm launches ‘Pocket Money’ for teens to make UPI payments without bank accounts - Indian Startup News,,,,
f2422d7b-63b5-4524-8af0-dcf6e9898620,2026-05-21,Hindu Business Line,A_high_volume,PAYTM,Elevation Capital to sell 1.3% stake in Paytm parent company,,,,
1162435e-7859-4e6b-bbd2-50d2515522d4,2026-05-16,Indian Startup News,A_high_volume,PAYTM,"Paytm's Vijay Shekhar Sharma, Rebalance invest $350,000 in women-first travel gear brand NORI - Indian Startup News",,,,
d4404cbb-68a4-414a-a67c-b98a140c6a8a,2026-05-23,Deccan Herald,A_high_volume,PAYTM,"Goldman Sachs, Societe Generale, others buy 1.3% stake in Paytm for Rs 963 crore - Deccan Herald",,,,
779b8506-ccd7-4e48-93e1-828b093ea169,2026-06-03,StartupTalky,A_high_volume,BSE;PAYTM,"ONDC Attracts INR 220 Crore Funding from Zoho, Uber, Paytm and BSE",,,,
feaf32bd-009e-4f25-88b2-01962d666573,2026-06-03,Entrackr,A_high_volume,PAYTM;SBIN,"ONDC to raise Rs 430 Cr from SBI, Zoho, Uber, Paytm, Amul and others - Entrackr",,,,
9a03c892-3dc3-4cfb-86ca-24e702e0129d,2026-06-09,Economic Times,A_high_volume,PAYTM,"Paytm plans 10% staff increase in AI pivot, to lay off 400 - BFSI News",,,,
199bec0c-74df-4743-bcb9-ac9327d5e4ca,2026-05-23,Entrackr,A_high_volume,PAYTM,Elevation Capital leads $100 Mn Paytm block deals - Entrackr,,,,
500b1a92-69ce-4830-b010-e49a48757b6e,2026-06-09,Hindu Business Line,A_high_volume,PAYTM,Paytm plans 10% staff increase in AI pivot with some roles cut,,,,
5b2983ea-d727-4a8f-8363-320a3833a261,2026-05-25,Business Standard,A_high_volume,HINDALCO,Hindalco down 2% after Q4 results; analysts expect earnings recovery ahead - Business Standard,,,,
561e7064-286c-4c37-b81f-54c9e39d2ba5,2026-05-23,Business Standard,A_high_volume,HINDALCO,Hindalco Industries consolidated net profit declines 50.84% in the March 2026 quarter - Business Standard,,,,
2f969e91-8a16-4879-8fac-04e21ce893ca,2026-05-22,Hindu Business Line,A_high_volume,EICHERMOT;FORTIS;HINDALCO;NAUKRI;SUNPHARMA,"Q4 Results Today Live: Sun Pharma Q4 con. profit down q-o-q, Info Edge profit up, Hindalco, Eicher Motors, Torrent Pharma, NTPC Green, Fortis Healthcare, Colgate to announce Q4 results",,,,
4df53a4c-dfe1-4932-9b10-d5ddbc8d46e9,2026-05-25,Financial Express,A_high_volume,HINDALCO;JMFINANCIL,Hindalco share drops 2%: Why JM Financial raises target despite 51% Q4 profit slump - financialexpress.com,,,,
9a21e6a2-9a8e-4af7-80a5-6eff0cdc3c2b,2026-05-29,Economic Times,A_high_volume,HINDALCO;SOLARINDS,Hindalco Industries - Solar Industries & 8 largecaps hit fresh 52-week high;stocksrally up to 20% in a month - The Economic Times,,,,
d0bd82f3-e128-424e-a02f-867e92c05350,2026-05-22,Hindu Business Line,A_high_volume,EICHERMOT;FORTIS;HINDALCO;SUNPHARMA,"Q4 Results Today Live: Sun Pharma, Hindalco, Eicher Motors, Torrent Pharma, NTPC Green, Fortis Healthcare, Colgate to announce Q4 results",,,,
27577652-5b8a-415e-8e26-84ab57414c81,2026-06-05,Hindu Business Line,A_high_volume,HINDALCO,Hindalco shares slip 1.45% at early trade,,,,
9153861f-0fe4-481a-897b-b794e021926b,2026-05-20,Hindu Business Line,A_high_volume,HINDALCO,"Hindalco shares jump nearly 4%, brokerages divided on Novelis FY27 outlook after Q4 loss",,,,
